SP_CODE;SP_NAME;MN_NAME;DC_NAME;PR_NAME
23201005;Magungululu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201006;Makhwalini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201007;Makhwalweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201008;Makwaleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201009;Mbenyane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201010;Mtshiso;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201011;Ndlangazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201012;Ngqubungweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201013;Ntele;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201014;Ntlembini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201015;Ntontela;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201016;Tembukazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23201017;Xhama;Qaukeni ;O.R.Tambo;EASTERN CAPE
23202001;Bhungeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203000;Amantlane SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203001;Buzibi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203002;Dombolo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203003;Gangeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203004;Happy Valley;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203005;Kuqhaza;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203006;Kwagcuda;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203007;KwaMagcude;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203008;Litufu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203009;Lufankomo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203010;Lugongqozo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203011;Lutshampumpu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203012;Mantlaneni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203013;Mavaleleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203014;Mqatyeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203015;Ndakeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203016;Nqandolwana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203017;Ntontela;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203018;Sikhulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203019;Siretshe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203020;Sirheshe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23203021;Tala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204000;Awahlwazi SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204001;Hlwahlwazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204002;KwaCoka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204003;Mhlangeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204004;Sijinji;Qaukeni ;O.R.Tambo;EASTERN CAPE
23204005;Xuxu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205000;Bala SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205001;Bhala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205002;Bukwini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205003;Debeza;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205004;Egqina;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205005;Emarasha;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205006;Emarashu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205007;Gqwara;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205008;Jaca;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205009;Khatazweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205010;Kwa Yhu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205011;Kwazulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205012;Lukahlambeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205013;Luphandlazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205014;Lwandlana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205015;Magqabasini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205016;Mathe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205017;Mhlanjeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205018;Mzence;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205019;Ngqandulo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205020;Njimbimxeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205021;Njimbinxein;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205022;Nyokweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205023;Qojana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205024;Roma;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205025;Sinindeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205026;Tabanzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205027;Tembeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23205028;Twazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23206000;Emtweni SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23206001;Gxeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23206002;Mnceba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23206003;Tilongo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23206004;Yhili;Qaukeni ;O.R.Tambo;EASTERN CAPE
23207000;Flagstaff SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23207001;Flagstaff;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208000;Gunyeni SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208001;Chithwayo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208002;Gunyeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208003;KuTshandatshi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208004;KwaNyati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208005;Kwanyuswa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208006;Luqoqweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208007;Mbudu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208008;Ngobozana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208009;Ntsimbini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208010;Nyuswa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23208011;Sibalweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23209000;Lusikisiki SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23209001;Lusikisiki;Qaukeni ;O.R.Tambo;EASTERN CAPE
23210001;Ku-Hala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23211000;Mkambati SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23211001;Mkambati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23211002;Vumise;Qaukeni ;O.R.Tambo;EASTERN CAPE
23212000;Mtshayelo SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23212001;Gxeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23212002;Mdumazulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23212003;Pantu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23212004;Sobhixase;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213000;Mxobo SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213001;Bumazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213002;Hlwahlwazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213003;KwaTauka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213004;Kwa-Tawuka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213005;Luqoqweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213006;Manqilo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213007;Mazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213008;Mncane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213009;Mpumaze;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213010;Nxarabe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213011;Sicwenga;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213012;Sijinji;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213013;Siwenza;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213014;Siziba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213015;Tamzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23213016;Tavika;Qaukeni ;O.R.Tambo;EASTERN CAPE
23214000;Ndimakude SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23214001;Bumazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23214002;Msikaba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23214003;Mzantsi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215000;Qaukeni SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215001;Bayi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215002;Bazana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215003;Bhobheni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215004;Bodweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215005;Cabekwana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215006;Chane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215007;Cutwini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215008;Dangwani;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215009;Dick;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215010;Dumasi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215011;Ekubeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215012;Eluxolweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215013;Emaramzeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215014;Emazizi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215015;Goso;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215016;Gwexintaba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215017;Gxelesha;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215018;Gxeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215019;Herahera;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215020;Hill-Rate;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215021;Hombe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215022;Konjwayo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215023;KuMasadala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215024;KuMevana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215025;KuNdlazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215026;KuNikhwe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215027;Ku-Qamba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215028;KuTshandatshi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215029;Kwa Bhushula;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215030;Kwa Gora;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215031;KwaBhala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215032;KwaBhumbuta;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215033;KwaBodweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215034;KwaDlangamandla;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215035;Kwambhayi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215036;KwaMqezwa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215037;Kwa-Tshutsa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215038;Laleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215039;Lambasi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215040;Lingeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215041;Lubala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215042;Lukhahlambeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215043;Lulwana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215044;Lumayini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215045;Luqumbeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215046;Machibi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215047;Machibini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215048;Magwa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215049;Malangeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215050;Mandabeleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215051;Mantusini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215052;Mapheleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215053;Matunzini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215054;Mawotsheni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215055;Mayalweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215056;Mbhadangu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215057;Mbilikati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215058;Mboleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215059;Mcoboti Mission;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215060;Mcobotini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215061;Mdikane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215062;Meteko;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215063;Mfinizo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215064;Mfinizweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215065;Mgojweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215066;Mgungundlovu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215067;Mhlanga;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215068;Mkhosi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215069;Morrison's Place;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215070;Mpisi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215071;Mpolweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215072;Mpondombini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215073;Mrhoshozo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215074;Mvimvane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215075;Mxokozweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215076;Mzizangwa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215077;Ndanya;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215078;Ndengane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215079;Ndimbaneni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215080;Ndindindi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215081;Ndungunyeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215082;Ndzaka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215083;Ngqungqu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215084;Nikhwe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215085;Njikalala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215086;Njombela;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215087;Nkongolo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215088;Nkunzimbini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215089;Nobadula;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215090;Nqaqhumbe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215091;Nqxambane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215092;Ntanzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215093;Ntlanzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215094;Ntlavukazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215095;Ntongwana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215096;Ntsimbini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215097;Ntsubane Forest Station;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215098;Nyareni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215099;Nyarheni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215100;Nyuswa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215101;Oawukeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215102;Palmarton Mission;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215103;Pumlo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215104;Qamangweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215105;Qankeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215106;Qebedu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215107;Rhole;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215108;Sicezula;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215109;Sidaka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215110;Silahla;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215111;Tafalibanzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215112;Telawayeka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215113;Tembeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215114;Tsweleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215115;Tungwana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215116;Tyeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215117;Upper Mkata;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215118;Xura;Qaukeni ;O.R.Tambo;EASTERN CAPE
23215119;Xurana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216000;Sipaqeni SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216001;Balasi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216002;Baleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216003;Bisi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216004;Du-Guha;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216005;Fama;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216006;Gabajana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216007;Guqa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216008;Kabeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216009;Ku-Dupu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216010;Ku-Hala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216011;Ku-Mate;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216012;Ludeke;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216013;Lujecweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216014;Lwandlana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216015;Mangquzu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216016;Mazi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216017;Mbhadangu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216018;Mcelu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216019;Mhlanga;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216020;Mkumbi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216021;Mneketshe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216022;Mngeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216023;Mpumaze;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216024;Mqwangqueni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216025;Msikaba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216026;Mtshekelweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216027;Mtwaku;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216028;Ndukudeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216029;Ngqwabeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216030;Ngucini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216031;Nkalweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216032;Nqandulo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216033;Nxuze;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216034;Nyati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216035;Nzimankulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216036;Sigingqini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216037;Sigubudwini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216038;Singcolweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216039;Sipaqeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216040;Siqcau;Qaukeni ;O.R.Tambo;EASTERN CAPE
23216041;Taleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217000;Taweni SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217001;Babane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217002;Bhala;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217003;Buthulo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217004;Dolophini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217005;Dukada;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217006;Embutweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217007;Enkulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217008;Goxoza;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217009;Gqibelana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217010;Gxeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217011;Hlabati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217012;Holy Cross Mission;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217013;Kwa Velile;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217014;KwaCoka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217015;Kwa-Dlambula;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217016;KwaMhlane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217017;Kwancele;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217018;KwaTawuka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217019;Lower Hlabati;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217020;Lundini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217021;Lupondo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217022;Marwaqa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217023;Mataba;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217024;Mcobotini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217025;Mdumazulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217026;Mgedlweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217027;Mhiwazini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217028;Mkamela;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217029;Mqhune;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217030;Mroshaneni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217031;Mseleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217032;Mtonjeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217033;Mtontsasa;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217034;Mtsila;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217035;Ndungunyane;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217036;Nentsentse;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217037;Ngubengcuka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217038;Ngubenguka;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217039;Nkcele;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217040;Ramzi;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217041;Sdakeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217042;Sicambeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217043;Sidakwini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217044;Sikhulu;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217045;Silingwe;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217046;Tahle;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217047;Taweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217048;The Vlei;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217049;Zitha;Qaukeni ;O.R.Tambo;EASTERN CAPE
23217050;Zweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218000;Xopozo SP;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218001;eSikolweni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218002;Fokoxo;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218003;Gabajana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218004;Kwa-Njeya;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218005;Luthulini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218006;Lutulini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218007;Mhlanga;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218008;Mhlungutini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218009;Ngcweleni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218010;Nkwalini;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218011;Rwansana;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218012;Sihlableni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23218013;Zadungeni;Qaukeni ;O.R.Tambo;EASTERN CAPE
23301000;Amakwalo SP;Port St Johns;O.R.Tambo;EASTERN CAPE
23301001;Bhakaleni;Port St Johns;O.R.Tambo;EASTERN CAPE
23301002;Dlelengana;Port St Johns;O.R.Tambo;EASTERN CAPE
23301003;Ludonga;Port St Johns;O.R.Tambo;EASTERN CAPE
23301004;Lutshaya;Port St Johns;O.R.Tambo;EASTERN CAPE
23301005;Mbosizeni;Port St Johns;O.R.Tambo;EASTERN CAPE
23301006;Tshaya;Port St Johns;O.R.Tambo;EASTERN CAPE
23302000;Bomvini SP;Port St Johns;O.R.Tambo;EASTERN CAPE
23302001;Bomvini;Port St Johns;O.R.Tambo;EASTERN CAPE
23302002;Dukulweni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302003;Emanaleni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302004;Emanangeni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302005;Engcenga;Port St Johns;O.R.Tambo;EASTERN CAPE
23302006;Enkweza;Port St Johns;O.R.Tambo;EASTERN CAPE
23302007;Esingeni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302008;Etyeni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302009;Goqwana;Port St Johns;O.R.Tambo;EASTERN CAPE
23302010;Gqubeni;Port St Johns;O.R.Tambo;EASTERN CAPE
23302011;Gugwini;Port St Johns;O.R.Tambo;EASTERN CAPE
